Id,group,name,Counter,radius
21341,11,котята,2,4.0
21342,11,иисус,2,4.0
21343,10,семь часов,2,4.0
21344,10,путь в бесконечность,2,4.0
21345,11,которых,2,4.0
21346,7,тойота,2,4.0
21347,7,толик,2,4.0
21348,7,толик скажи что-нибудь,2,4.0
21349,10,посмотреть,2,4.0
21350,10,слова слова слова слова,2,4.0
21351,11,забирай меня скорей увози меня,2,4.0
21352,10,семь дней,2,4.0
21353,6,я самая,2,4.0
21354,7,точно,2,4.0
21355,7,тревога,2,4.0
21356,6,я радуюсь,2,4.0
21357,11,который час,2,4.0
21358,6,сексуальность,2,4.0
21359,11,какого цвета на главный вопрос вселенной жизни,2,4.0
21360,11,изобилие,2,4.0
21361,6,скажи где мое счастье,2,4.0
21362,10,слова слова,2,4.0
21363,10,путин может путин может все что угодно,2,4.0
21364,10,путин мой лучший друг,2,4.0
21365,7,тариф на передачу,2,4.0
21366,11,какого цвета,2,4.0
21367,10,плацкарт,2,4.0
21368,10,послушайте,2,4.0
21369,11,кость,2,4.0
21370,7,ехал грека через реку видит грека в реке рак,2,4.0
21371,6,скажи как тебе живется,2,4.0
21372,7,такси рибонуклеиновая,2,4.0
21373,10,пусть бегут неуклюже пешеходы по лужам,2,4.0
21374,10,пусть все будет так как ты захочешь,2,4.0
21375,10,с днем рождения тебя,2,4.0
21376,7,ехал грека через реку видит грека,2,4.0
21377,6,скажешь,2,4.0
21378,10,привет кать,2,4.0
21379,7,такси рибонуклеиновая кислота,2,4.0
21380,6,я пришла на выставку,2,4.0
21381,6,сири,2,4.0
21382,7,тамара манина,2,4.0
21383,7,тамара тамара,2,4.0
21384,11,костя привет,2,4.0
21385,10,путешествие в обратно я бы,2,4.0
21386,7,танцуй так,2,4.0
21387,11,завтра будет,2,4.0
21388,10,привет я тимофей,2,4.0
21389,7,не слышно,2,4.0
21390,10,с вами,2,4.0
21391,10,скажи мне что,2,4.0
21392,6,эротика,2,4.0
21393,10,скажи мне кто твой папочка,2,4.0
21394,11,клара кролика,2,4.0
21395,6,услышу,2,4.0
21396,7,крабовые палочки,2,4.0
21397,6,уточкина приду,2,4.0
21398,10,пришло пришло,2,4.0
21399,7,кошкин кошкин,2,4.0
21400,11,клара у карла украла,2,4.0
21401,6,успех,2,4.0
21402,7,нормально,2,4.0
21403,10,скажи м****,2,4.0
21404,6,услышь меня,2,4.0
21405,11,клара у карла украла кораллы,2,4.0
21406,10,скажи мне должен ли никита,2,4.0
21407,7,кот ученый все ходит по цепи кругом,2,4.0
21408,11,карта,2,4.0
21409,6,усики,2,4.0
21410,10,познает,2,4.0
21411,10,поздравляю,2,4.0
21412,7,котята,2,4.0
21413,6,уроборос,2,4.0
21414,7,ночь улица фонарь,2,4.0
21415,7,котика,2,4.0
21416,6,ура,2,4.0
21417,7,котенок,2,4.0
21418,6,эй начальник,2,4.0
21419,10,про звезд,2,4.0
21420,11,зеленые человечки,2,4.0
21421,10,сильный мороз,2,4.0
21422,10,скажи мне про,2,4.0
21423,7,нет не любишь,2,4.0
21424,7,нет не любишь не жалеешь,2,4.0
21425,11,зимнюю пору лошадка примерзла пиписькой к забору,2,4.0
21426,11,зимнюю пору лошадка,2,4.0
21427,11,киш,2,4.0
21428,11,зенит,2,4.0
21429,7,новый год,2,4.0
21430,6,хавать,2,4.0
21431,11,зелень зелень,2,4.0
21432,7,ночь улица фонарь аптека бессмысленный и тусклый свет,2,4.0
21433,7,ну давай уже,2,4.0
21434,6,употребление,2,4.0
21435,6,университет управления,2,4.0
21436,7,ну давай уже опять начинаешь,2,4.0
21437,7,ну кого говорить,2,4.0
21438,6,эротические,2,4.0
21439,11,карп,2,4.0
21440,10,про волнистую,2,4.0
21441,10,позвоню,2,4.0
21442,7,ну ты,2,4.0
21443,11,и таи,2,4.0
21444,11,и термостатирования,2,4.0
21445,10,скажи мне правду,2,4.0
21446,11,и толстый,2,4.0
21447,7,космос космос космос космос овца овца овца овца овца овца,2,4.0
21448,11,зеленый кофе пил,2,4.0
21449,11,классные брови,2,4.0
21450,6,хай,2,4.0
21451,7,на свой,2,4.0
21452,10,половые губы,2,4.0
21453,6,хочу на работу,2,4.0
21454,7,лада седан баклажан,2,4.0
21455,6,цой жив,2,4.0
21456,7,на свою,2,4.0
21457,7,лада седан,2,4.0
21458,7,на улицу,2,4.0
21459,7,лавировали лавировали да не вылавировали,2,4.0
21460,10,пока дружище,2,4.0
21461,7,лавировали лавировали,2,4.0
21462,10,сингапур,2,4.0
21463,6,цензура,2,4.0
21464,7,навка,2,4.0
21465,10,приветствие,2,4.0
21466,11,кирилл чмошник,2,4.0
21467,6,христианские,2,4.0
21468,6,христианская,2,4.0
21469,10,пока не сбил его сапсан,2,4.0
21470,7,лавировали да,2,4.0
21471,6,хочешь крылышки,2,4.0
21472,6,хочешь бургер,2,4.0
21473,7,негр,2,4.0
21474,10,привет чуваки,2,4.0
21475,7,не молчи,2,4.0
21476,7,не разговариваешь,2,4.0
21477,11,кису,2,4.0
21478,11,и скучаю,2,4.0
21479,6,химия,2,4.0
21480,7,кск,2,4.0
21481,10,пока нет ни одной мысли когда найдет,2,4.0
21482,10,свами,2,4.0
21483,6,цска,2,4.0
21484,11,значит мы,2,4.0
21485,11,значок,2,4.0
21486,7,напомни,2,4.0
21487,10,принцессы не какают,2,4.0
21488,10,пока до,2,4.0
21489,11,значит тебе будет чем заняться вечером,2,4.0
21490,11,и руки особенно,2,4.0
21491,10,полный,2,4.0
21492,7,нас,2,4.0
21493,10,принцип,2,4.0
21494,7,население африки,2,4.0
21495,10,симптом пам пам пам пам,2,4.0
21496,10,пока все спят,2,4.0
21497,10,приветик метро в микрофон,2,4.0
21498,10,приветствуем pc,2,4.0
21499,6,шла маша,2,4.0
21500,10,принёс,2,4.0
21501,11,кастрюля,2,4.0
21502,10,сатанистская выкатилась из телесериала сосиску,2,4.0
21503,6,шла маша по шоссе,2,4.0
21504,7,куклы,2,4.0
21505,10,полон,2,4.0
21506,11,кирюха лох,2,4.0
21507,10,сахалин,2,4.0
21508,7,кузнечик кузнечик кузнечик,2,4.0
21509,7,на шее,2,4.0
21510,7,лебедев,2,4.0
21511,10,привет как ты поживаешь,2,4.0
21512,10,путин путин путин путин,2,4.0
21513,6,света знает,2,4.0
21514,7,ева,2,4.0
21515,7,умрешь,2,4.0
21516,7,улицу купе,2,4.0
21517,7,улицу купить,2,4.0
21518,6,я хочу спать,2,4.0
21519,7,евгения сегодня мы взяли,2,4.0
21520,7,евгений родыгин гемодиализ,2,4.0
21521,7,умрет,2,4.0
21522,6,я чувствую,2,4.0
21523,10,плак,2,4.0
21524,10,пятерка лучших,2,4.0
21525,6,я чувствую свободы 2,2,4.0
21526,10,пятка,2,4.0
21527,7,фак,2,4.0
21528,7,евгений,2,4.0
21529,6,сама,2,4.0
21530,7,урод,2,4.0
21531,10,постой не уходи пожалуйста,2,4.0
21532,11,красавицы девушки,2,4.0
21533,7,утро,2,4.0
21534,10,пища,2,4.0
21535,7,уходите,2,4.0
21536,11,жирная,2,4.0
21537,7,ученый,2,4.0
21538,10,слушай меня,2,4.0
21539,11,жизнь рядом,2,4.0
21540,6,яблоки любовь,2,4.0
21541,11,красный,2,4.0
21542,11,жилье,2,4.0
21543,10,служба,2,4.0
21544,7,суть,2,4.0
21545,6,я я я я я люблю люблю люблю люблю люблю люблю люблю люблю,2,4.0
21546,11,загадочная,2,4.0
21547,6,свидание,2,4.0
21548,10,путь крайности ведет к дворцу мудрости,2,4.0
21549,11,зачем все это,2,4.0
21550,10,привет как твои дела,2,4.0
21551,10,рыжий рыжий конопатый убил дедушку лопатой,2,4.0
21552,11,жилые,2,4.0
21553,10,слухи,2,4.0
21554,10,рыжий кот,2,4.0
21555,6,сайт недорого,2,4.0
21556,11,какие звуки,2,4.0
21557,6,я я я я я люблю,2,4.0
21558,6,с***,2,4.0
21559,6,с тобой по пути,2,4.0
21560,11,или могу я поговорить,2,4.0
21561,6,с новым годом,2,4.0
21562,6,с началом новой жизни,2,4.0
21563,7,ебанутый заткнись,2,4.0
21564,6,с началом,2,4.0
21565,7,фотографируй слова таня,2,4.0
21566,10,случилось,2,4.0
21567,7,ебанутый,2,4.0
21568,6,с днем рождения,2,4.0
21569,10,пишется,2,4.0
21570,10,случиться,2,4.0
21571,11,жизнь рядом рядом,2,4.0
21572,10,селычка,2,4.0
21573,11,красное,2,4.0
21574,10,писчая когда,2,4.0
21575,6,рыбинск мой город,2,4.0
21576,10,писистрат,2,4.0
21577,10,пиф-паф ой-ой-ой вышел зайчик мой,2,4.0
21578,11,красивый,2,4.0
21579,7,хлеб,2,4.0
21580,6,рыжик,2,4.0
21581,7,ходит,2,4.0
21582,10,рыжая,2,4.0
21583,10,селена,2,4.0
21584,11,жизнь море,2,4.0
21585,11,жизнь мне,2,4.0
21586,10,пиф-паф ой-ой-ой,2,4.0
21587,10,питон ебаный,2,4.0
21588,10,слушать сказка,2,4.0
21589,10,работаешь или,2,4.0
21590,11,красная шапочка,2,4.0
21591,7,улицу,2,4.0
21592,10,привет еще раз россия 1,2,4.0
21593,11,красавицы,2,4.0
21594,10,пушкин наше все,2,4.0
21595,10,словохват пить,2,4.0
21596,11,за нас,2,4.0
21597,11,за меня,2,4.0
21598,11,кофе,2,4.0
21599,6,света и я,2,4.0
21600,10,"планета железяка, если нет полезных ископаемых нет населена роботами",2,4.0
21601,10,посмотри на номер,2,4.0
21602,7,ты знаешь,2,4.0
21603,11,и мечты свои,2,4.0
21604,7,еаомедиа слухом,2,4.0
21605,6,яндекс,2,4.0
21606,10,рыжая девушка,2,4.0
21607,7,хочу замуж,2,4.0
21608,7,еао медиа,2,4.0
21609,11,жизни нет и не будет,2,4.0
21610,6,рыбинск,2,4.0
21611,7,духи с тобой связаться хотят,2,4.0
21612,6,янус,2,4.0
21613,7,хочется,2,4.0
21614,11,иллюзии иллюзии,2,4.0
21615,11,краснова,2,4.0
21616,10,работай над собой,2,4.0
21617,10,работай над собой и все будет хорошо,2,4.0
21618,7,думаю вечно,2,4.0
21619,10,писец писец,2,4.0
21620,7,хочу море море солнца свет,2,4.0
21621,6,яна,2,4.0
21622,11,живые,2,4.0
21623,11,иллюзия знания,2,4.0
21624,11,живчик кусок говна,2,4.0
21625,11,живчик,2,4.0
21626,10,работаешь или нет,2,4.0
21627,7,хорошо дела хорошо,2,4.0
21628,10,пихать,2,4.0
21629,11,красивый красивый,2,4.0
21630,11,какая завтра будет погода,2,4.0
21631,10,пифия как меня зовут,2,4.0
21632,7,хахахахахаха хахахахахаха хахахахахаха,2,4.0
21633,11,или обама,2,4.0
21634,10,после кругом,2,4.0
21635,6,скажи скажи скажи скажи,2,4.0
21636,11,котики любит молоко и рыбу,2,4.0
