Pattern,#SUP:
you -1 wanna -1 go -1 out -1 with -1 him -1 ,1.0
world -1 is -1 full -1 of -1 mercenaries -1 and -1 states -1 often -1 make -1 use -1 of -1 ,1.0
world -1 is -1 full -1 of -1 mercenaries -1 and -1 states -1 often -1 make -1 use -1 of -1 them -1 when -1 it -1 ,1.0
watching -1 the -1 bitch -1 trash -1 my -1 car -1 doesnt -1 count -1 as -1 ,1.0
the -1 prom -1 with -1 me -1 youre -1 amazingly -1 selfassured -1 ,1.0
we -1 didnt -1 have -1 a -1 proper -1 introduction -1 ,1.0
around -1 listening -1 to -1 chicks -1 ,1.0
from -1 different -1 mothers -1 your -1 majesty -1 some -1 men -1 are -1 content -1 to -1 read -1 about -1 ,1.0
stay -1 with -1 us -1 a -1 little -1 ,1.0
you -1 don -1 t -1 think -1 i -1 can -1 be -1 cool -1 ,1.0
and -1 ive -1 never -1 slept -1 ,1.0
at -1 being -1 the -1 prada -1 ,1.0
you -1 guys -1 better -1 i -1 prefer -1 to -1 think -1 of -1 it -1 simply -1 as -1 an -1 alternative -1 to -1 what -1 the -1 law -1 allows -1 ,1.0
i -1 already -1 sent -1 em -1 ,1.0
is -1 that -1 woman -1 a -1 ,1.0
in -1 your -1 old -1 school -1 ,1.0
nobility -1 we -1 werent -1 expecting -1 ,1.0
nobility -1 we -1 werent -1 expecting -1 immediate -1 profits -1 were -1 we -1 ,1.0
of -1 this -1 fine -1 institution -1 are -1 severely -1 lacking -1 but -1 killing -1 yourself -1 so -1 you -1 can -1 be -1 with -1 william -1 shakespeare -1 is -1 beyond -1 the -1 scope -1 of -1 normal -1 teenage -1 obsessions -1 ,1.0
something -1 for -1 your -1 own -1 reasons -1 not -1 someone -1 else -1 s -1 ,1.0
that -1 im -1 a -1 prisoner -1 in -1 my -1 own -1 house -1 ,1.0
dog -1 went -1 to -1 sleep -1 ,1.0
i -1 could -1 say -1 hes -1 a -1 moron -1 but -1 hes -1 ,1.0
nobility -1 we -1 werent -1 expecting -1 immediate -1 profits -1 ,1.0
you -1 as -1 somewhat -1 i -1 still -1 maintain -1 that -1 he -1 kicked -1 himself -1 in -1 the -1 balls -1 ,1.0
your -1 efforts -1 toward -1 a -1 speedy -1 death -1 but -1 ,1.0
you -1 going -1 to -1 bogey -1 lowenbraus -1 ,1.0
looking -1 at -1 the -1 big -1 ,1.0
no -1 such -1 word -1 don -1 ,1.0
of -1 five -1 members -1 of -1 the -1 nobility -1 ,1.0
of -1 five -1 members -1 of -1 the -1 nobility -1 we -1 werent -1 expecting -1 immediate -1 ,1.0
not -1 looking -1 at -1 the -1 big -1 ,1.0
to -1 be -1 with -1 you -1 ,1.0
with -1 the -1 fire -1 of -1 a -1 thousand -1 suns -1 ,1.0
im -1 supposed -1 to -1 buy -1 her -1 some -1 noodles -1 and -1 a -1 book -1 and -1 sit -1 around -1 listening -1 to -1 chicks -1 ,1.0
pick -1 you -1 up -1 friday -1 then -1 my -1 ,1.0
with -1 the -1 fire -1 of -1 a -1 ,1.0
that -1 always -1 like -1 guys -1 like -1 that -1 ,1.0
pronunciation -1 if -1 thats -1 okay -1 ,1.0
suppose -1 were -1 both -1 old -1 ,1.0
on -1 the -1 ponies -1 the -1 flat -1 beer -1 you -1 with -1 money -1 in -1 your -1 eyes -1 me -1 with -1 my -1 hand -1 ,1.0
on -1 the -1 ponies -1 the -1 flat -1 beer -1 you -1 with -1 money -1 in -1 your -1 eyes -1 me -1 with -1 my -1 hand -1 on -1 your -1 ass -1 and -1 why -1 would -1 i -1 do -1 ,1.0
you -1 got -1 cozy -1 with -1 ,1.0
him -1 pretend -1 hes -1 calling -1 the -1 ,1.0
him -1 pretend -1 hes -1 calling -1 the -1 shots -1 ,1.0
is -1 youre -1 standin -1 there -1 waitin -1 to -1 say -1 ,1.0
wish -1 i -1 could -1 say -1 ,1.0
i -1 understand -1 that -1 you -1 will -1 soon -1 be -1 ,1.0
exactly -1 as -1 i -1 said -1 it -1 ,1.0
fathers -1 dont -1 like -1 to -1 admit -1 that -1 their -1 daughters -1 are -1 capable -1 of -1 ,1.0
have -1 a -1 few -1 clients -1 when -1 ,1.0
im -1 likin -1 you -1 guys -1 better -1 i -1 prefer -1 to -1 think -1 of -1 it -1 simply -1 as -1 an -1 alternative -1 to -1 what -1 ,1.0
im -1 likin -1 you -1 guys -1 better -1 i -1 prefer -1 to -1 think -1 of -1 it -1 simply -1 as -1 an -1 alternative -1 to -1 what -1 the -1 law -1 allows -1 ,1.0
a -1 picture -1 of -1 jared -1 ,1.0
a -1 picture -1 of -1 jared -1 leto -1 in -1 one -1 of -1 her -1 ,1.0
brothers -1 from -1 different -1 mothers -1 your -1 majesty -1 some -1 men -1 are -1 ,1.0
know -1 is -1 id -1 give -1 up -1 my -1 private -1 line -1 to -1 go -1 out -1 with -1 ,1.0
past -1 daytime -1 talk -1 show -1 fodder -1 and -1 entering -1 the -1 world -1 of -1 those -1 who -1 need -1 very -1 ,1.0
youre -1 gonna -1 pay -1 me -1 ,1.0
dickhead -1 and -1 he -1 cruised -1 ,1.0
a -1 picture -1 of -1 jared -1 leto -1 in -1 one -1 of -1 her -1 drawers -1 so -1 im -1 pretty -1 sure -1 shes -1 not -1 harboring -1 ,1.0
i -1 heard -1 it -1 is -1 ,1.0
to -1 me -1 the -1 man -1 is -1 preparing -1 ,1.0
know -1 these -1 guys -1 are -1 no -1 bikini -1 kill -1 or -1 the -1 raincoats -1 but -1 theyre -1 right -1 ,1.0
the -1 islands -1 are -1 covered -1 with -1 trees -1 filled -1 with -1 blossoms -1 ,1.0
thats -1 what -1 i -1 just -1 said -1 did -1 she -1 actually -1 say -1 shed -1 go -1 ,1.0
on -1 danger -1 what -1 makes -1 you -1 think -1 ,1.0
i -1 shell -1 out -1 fifty -1 ,1.0
this -1 boy -1 and -1 i -1 think -1 he -1 ,1.0
believe -1 we -1 share -1 an -1 art -1 instructor -1 you -1 know -1 ,1.0
and -1 she -1 falls -1 in -1 love -1 with -1 me -1 ,1.0
god -1 i -1 wouldnt -1 know -1 where -1 to -1 start -1 and -1 yet -1 i -1 want -1 you -1 to -1 tell -1 me -1 everything -1 you -1 remember -1 father -1 ,1.0
with -1 a -1 woman -1 id -1 love -1 to -1 ,1.0
not -1 since -1 we -1 dont -1 have -1 ,1.0
and -1 you -1 told -1 me -1 that -1 part -1 already -1 ,1.0
so -1 whats -1 the -1 point -1 ,1.0
you -1 need -1 money -1 to -1 take -1 a -1 girl -1 out -1 you -1 just -1 said -1 sure -1 ,1.0
if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 to -1 go -1 out -1 ,1.0
if -1 the -1 guys -1 were -1 supposed -1 to -1 want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 ,1.0
wont -1 talk -1 to -1 any -1 boys -1 unless -1 ,1.0
have -1 a -1 dress -1 anyway -1 listen -1 ,1.0
to -1 have -1 on -1 my -1 conscience -1 the -1 ,1.0
to -1 have -1 on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 ,1.0
okay -1 then -1 how -1 bout -1 we -1 try -1 out -1 some -1 ,1.0
try -1 to -1 convince -1 the -1 king -1 of -1 portugal -1 of -1 ,1.0
wasnt -1 sure -1 hes -1 pretty -1 ,1.0
want -1 to -1 ask -1 you -1 something -1 ,1.0
you -1 know -1 that -1 i -1 am -1 ,1.0
my -1 son -1 your -1 certitudes -1 are -1 sometimes -1 frightening -1 christopher -1 you -1 must -1 speak -1 to -1 them -1 ,1.0
a -1 group -1 of -1 freshmen -1 ,1.0
that -1 i -1 could -1 tell -1 the -1 ,1.0
not -1 choose -1 a -1 carpenters -1 son -1 to -1 reveal -1 himself -1 to -1 ,1.0
if -1 i -1 tell -1 them -1 they -1 wont -1 follow -1 ,1.0
far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 youre -1 such -1 a -1 fuckup -1 ,1.0
far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 youre -1 such -1 ,1.0
you -1 let -1 him -1 get -1 to -1 ,1.0
has -1 some -1 reason -1 to -1 be -1 interested -1 in -1 this -1 mans -1 proposition -1 your -1 eminence -1 i -1 cant -1 keep -1 my -1 ,1.0
havent -1 you -1 been -1 reading -1 ,1.0
don -1 t -1 you -1 even -1 ,1.0
incapable -1 of -1 doing -1 anything -1 that -1 interesting -1 ,1.0
on -1 the -1 other -1 side -1 of -1 the -1 ,1.0
stay -1 with -1 us -1 a -1 ,1.0
parent -1 thats -1 my -1 right -1 because -1 youre -1 making -1 decisions -1 for -1 me -1 ,1.0
stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 youre -1 such -1 a -1 fuckup -1 ,1.0
ask -1 just -1 sent -1 em -1 ,1.0
have -1 to -1 be -1 a -1 pretty -1 big -1 deal -1 ,1.0
two -1 are -1 gonna -1 help -1 ,1.0
two -1 are -1 gonna -1 help -1 me -1 tame -1 the -1 ,1.0
longer -1 do -1 you -1 want -1 ,1.0
me -1 as -1 the -1 type -1 that -1 would -1 ask -1 ,1.0
senor -1 colon -1 an -1 experienced -1 captain -1 such -1 as -1 yourself -1 ,1.0
perhaps -1 i -1 was -1 never -1 meant -1 to -1 live -1 with -1 a -1 woman -1 id -1 love -1 to -1 ,1.0
no -1 offense -1 but -1 youre -1 ,1.0
like -1 that -1 and -1 their -1 grandmothers -1 before -1 them -1 ,1.0
to -1 admit -1 that -1 their -1 daughters -1 are -1 capable -1 of -1 running -1 their -1 ,1.0
havent -1 you -1 been -1 reading -1 your -1 ,1.0
we -1 could -1 find -1 kat -1 a -1 boyfriend -1 ,1.0
big -1 kmart -1 spread -1 was -1 your -1 elbow -1 ,1.0
three -1 weeks -1 ago -1 alonso -1 ,1.0
pick -1 up -1 the -1 tab -1 ,1.0
werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 ,1.0
package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 ,1.0
werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 ,1.0
so -1 yeah -1 ive -1 got -1 the -1 sears -1 ,1.0
package -1 is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 ,1.0
you -1 do -1 go -1 out -1 with -1 bianca -1 youd -1 be -1 set -1 ,1.0
me -1 that -1 part -1 already -1 ,1.0
state -1 has -1 some -1 reason -1 to -1 be -1 interested -1 in -1 this -1 mans -1 proposition -1 your -1 eminence -1 i -1 cant -1 keep -1 my -1 ,1.0
be -1 really -1 popular -1 when -1 she -1 started -1 high -1 school -1 then -1 ,1.0
can -1 be -1 with -1 william -1 ,1.0
you -1 hate -1 having -1 to -1 sit -1 home -1 because -1 im -1 not -1 susie -1 high -1 school -1 ,1.0
of -1 information -1 on -1 miss -1 katarina -1 stratford -1 ,1.0
no -1 position -1 to -1 bargain -1 ,1.0
never -1 been -1 proven -1 william -1 didnt -1 even -1 go -1 to -1 ,1.0
too -1 drunk -1 to -1 remember -1 it -1 ,1.0
pleasure -1 to -1 teach -1 but -1 so -1 serious -1 brothers -1 should -1 be -1 raised -1 together -1 ,1.0
whatever -1 the -1 hell -1 it -1 is -1 youre -1 standin -1 ,1.0
whatever -1 the -1 hell -1 it -1 is -1 youre -1 standin -1 there -1 waitin -1 to -1 say -1 ,1.0
a -1 few -1 clients -1 when -1 i -1 get -1 ,1.0
and -1 if -1 you -1 wont -1 accept -1 our -1 proposal -1 well -1 ,1.0
your -1 majesty -1 some -1 men -1 are -1 content -1 to -1 ,1.0
with -1 william -1 shakespeare -1 is -1 ,1.0
catch -1 up -1 with -1 all -1 the -1 moments -1 i -1 didnt -1 ,1.0
go -1 to -1 sleep -1 i -1 just -1 need -1 to -1 lie -1 down -1 for -1 ,1.0
one -1 minute -1 think -1 that -1 you -1 had -1 any -1 effect -1 ,1.0
shots -1 and -1 while -1 hes -1 busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 ,1.0
payment -1 now -1 then -1 a -1 bonus -1 for -1 sleeping -1 with -1 me -1 ,1.0
everyone -1 else -1 was -1 doing -1 it -1 ,1.0
you -1 senor -1 colon -1 that -1 you -1 are -1 in -1 ,1.0
according -1 to -1 their -1 calculations -1 the -1 ,1.0
noodles -1 and -1 a -1 book -1 and -1 sit -1 ,1.0
noodles -1 and -1 a -1 book -1 and -1 sit -1 around -1 listening -1 to -1 chicks -1 who -1 ,1.0
noodles -1 and -1 a -1 book -1 and -1 sit -1 around -1 listening -1 to -1 chicks -1 who -1 cant -1 play -1 their -1 instruments -1 ,1.0
find -1 other -1 populations -1 and -1 ,1.0
unlikely -1 but -1 even -1 so -1 she -1 still -1 cant -1 go -1 out -1 with -1 ,1.0
to -1 ask -1 but -1 are -1 ,1.0
find -1 other -1 populations -1 and -1 bring -1 ,1.0
colon -1 an -1 experienced -1 captain -1 such -1 ,1.0
go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 ,1.0
enough -1 with -1 the -1 barbie -1 n -1 ,1.0
your -1 certitudes -1 are -1 sometimes -1 frightening -1 ,1.0
you -1 to -1 show -1 it -1 ,1.0
not -1 asking -1 you -1 to -1 swear -1 to -1 ,1.0
been -1 going -1 over -1 the -1 whole -1 thing -1 in -1 my -1 head -1 and -1 ,1.0
his -1 own -1 liver -1 on -1 the -1 black -1 ,1.0
bitches -1 who -1 need -1 prozac -1 to -1 ,1.0
manson -1 and -1 ive -1 never -1 slept -1 with -1 a -1 ,1.0
manson -1 and -1 ive -1 never -1 slept -1 ,1.0
get -1 out -1 a -1 soft -1 side -1 ,1.0
afraid -1 this -1 is -1 not -1 the -1 worst -1 ,1.0
spent -1 a -1 year -1 sitting -1 next -1 to -1 my -1 grandma -1 ,1.0
he -1 not -1 already -1 try -1 to -1 convince -1 the -1 ,1.0
a -1 potential -1 opportunity -1 for -1 spain -1 for -1 a -1 dispute -1 over -1 ,1.0
i -1 would -1 like -1 to -1 catch -1 up -1 with -1 all -1 ,1.0
thought -1 wed -1 start -1 with -1 ,1.0
thought -1 wed -1 start -1 with -1 pronunciation -1 if -1 thats -1 okay -1 with -1 ,1.0
eyes -1 me -1 with -1 my -1 hand -1 on -1 your -1 ass -1 and -1 why -1 would -1 i -1 do -1 ,1.0
want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 ,1.0
yourself -1 on -1 the -1 altar -1 ,1.0
man -1 of -1 honor -1 and -1 sincerity -1 and -1 sanchez -1 that -1 you -1 are -1 ,1.0
died -1 we -1 will -1 accomplish -1 what -1 we -1 came -1 for -1 ,1.0
well -1 dont -1 let -1 it -1 get -1 ,1.0
of -1 the -1 water -1 has -1 gone -1 the -1 rest -1 is -1 nearly -1 putrid -1 ,1.0
for -1 myself -1 i -1 guess -1 i -1 ,1.0
you -1 can -1 we -1 go -1 now -1 ,1.0
you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 ,1.0
what -1 do -1 you -1 suggest -1 ,1.0
you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 ,1.0
you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 ,1.0
of -1 china -1 is -1 one -1 of -1 the -1 richest -1 of -1 the -1 ,1.0
whyd -1 you -1 let -1 him -1 get -1 ,1.0
these -1 guys -1 are -1 no -1 bikini -1 kill -1 or -1 the -1 raincoats -1 ,1.0
she -1 would -1 take -1 granada -1 from -1 the -1 ,1.0
busy -1 when -1 you -1 were -1 gone -1 last -1 ,1.0
thats -1 never -1 been -1 proven -1 william -1 didnt -1 even -1 go -1 to -1 high -1 ,1.0
thats -1 never -1 been -1 proven -1 william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 william -1 would -1 never -1 have -1 ,1.0
make -1 him -1 busier -1 they -1 took -1 everything -1 ,1.0
sarah -1 lawrence -1 i -1 wont -1 even -1 be -1 ,1.0
about -1 sarah -1 lawrence -1 and -1 insists -1 that -1 ,1.0
is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 ,1.0
is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 ,1.0
is -1 to -1 make -1 the -1 journey -1 ,1.0
is -1 pretty -1 good -1 you -1 werent -1 abused -1 you -1 arent -1 stupid -1 and -1 as -1 far -1 as -1 i -1 can -1 tell -1 youre -1 only -1 slightly -1 psychotic -1 so -1 why -1 is -1 it -1 that -1 youre -1 ,1.0
have -1 never -1 in -1 my -1 ,1.0
kingdom -1 of -1 china -1 is -1 one -1 of -1 the -1 richest -1 of -1 the -1 ,1.0
know -1 what -1 i -1 mean -1 is -1 that -1 a -1 request -1 or -1 a -1 ,1.0
could -1 be -1 gone -1 for -1 years -1 ,1.0
a -1 captain -1 of -1 oppression -1 like -1 some -1 men -1 we -1 know -1 ,1.0
club -1 skunk -1 and -1 were -1 ,1.0
supposed -1 to -1 do -1 at -1 a -1 ,1.0
when -1 i -1 say -1 that -1 camerons -1 love -1 ,1.0
my -1 grandfather -1 died -1 i -1 stayed -1 with -1 ,1.0
busy -1 dont -1 make -1 me -1 do -1 it -1 man -1 gigglepuss -1 is -1 playing -1 ,1.0
man -1 rich -1 they -1 only -1 make -1 him -1 busier -1 they -1 took -1 everything -1 ,1.0
man -1 rich -1 they -1 only -1 make -1 him -1 busier -1 they -1 took -1 everything -1 they -1 ,1.0
they -1 expect -1 it -1 all -1 the -1 ,1.0
out -1 with -1 you -1 because -1 her -1 sister -1 ,1.0
one -1 of -1 her -1 drawers -1 so -1 im -1 pretty -1 sure -1 shes -1 not -1 harboring -1 samesex -1 tendencies -1 ,1.0
on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 ,1.0
they -1 expect -1 it -1 all -1 the -1 time -1 and -1 they -1 get -1 ,1.0
and -1 what -1 have -1 you -1 done -1 with -1 her -1 ,1.0
sarah -1 lawrence -1 is -1 on -1 the -1 other -1 ,1.0
what -1 a -1 waste -1 of -1 ,1.0
you -1 two -1 are -1 gonna -1 help -1 me -1 tame -1 the -1 wild -1 ,1.0
man -1 gigglepuss -1 is -1 playing -1 ,1.0
the -1 loss -1 of -1 men -1 ,1.0
about -1 and -1 then -1 tell -1 me -1 something -1 i -1 ,1.0
as -1 the -1 day -1 god -1 created -1 them -1 ,1.0
sure -1 i -1 do -1 you -1 dont -1 care -1 if -1 i -1 die -1 i -1 told -1 you -1 why -1 re -1 ,1.0
i -1 dont -1 understand -1 the -1 allure -1 of -1 dehydrated -1 food -1 ,1.0
a -1 waste -1 of -1 a -1 life -1 you -1 can -1 see -1 for -1 ,1.0
i -1 believed -1 in -1 you -1 you -1 are -1 ,1.0
know -1 we -1 were -1 attempting -1 to -1 go -1 ,1.0
we -1 werent -1 expecting -1 immediate -1 profits -1 ,1.0
no -1 i -1 wont -1 go -1 with -1 you -1 ,1.0
for -1 bogeys -1 party -1 and -1 my -1 ,1.0
for -1 bogeys -1 party -1 and -1 my -1 stunning -1 gastrointestinal -1 ,1.0
are -1 so -1 incredibly -1 foul -1 ,1.0
smack -1 the -1 crap -1 out -1 of -1 you -1 if -1 ,1.0
mothers -1 your -1 majesty -1 some -1 men -1 are -1 content -1 ,1.0
mothers -1 your -1 majesty -1 some -1 men -1 are -1 content -1 to -1 read -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 her -1 away -1 while -1 youre -1 talking -1 to -1 ,1.0
busy -1 setting -1 up -1 the -1 plan -1 you -1 have -1 time -1 to -1 woo -1 bianca -1 ,1.0
tells -1 me -1 you -1 are -1 a -1 man -1 ,1.0
picks -1 up -1 a -1 girl -1 and -1 carries -1 her -1 away -1 while -1 youre -1 talking -1 ,1.0
out -1 with -1 him -1 instead -1 ,1.0
sure -1 i -1 do -1 you -1 dont -1 care -1 ,1.0
then -1 guillermo -1 says -1 if -1 you -1 go -1 any -1 lighter -1 youre -1 gonna -1 look -1 like -1 an -1 extra -1 on -1 90210 -1 ,1.0
all -1 i -1 have -1 to -1 do -1 is -1 call -1 the -1 guards -1 ,1.0
a -1 man -1 who -1 wont -1 marry -1 ,1.0
thrives -1 on -1 danger -1 what -1 makes -1 you -1 think -1 hell -1 ,1.0
and -1 insists -1 that -1 i -1 go -1 to -1 his -1 maledominated -1 puking -1 frat -1 boy -1 number -1 one -1 golf -1 ,1.0
if -1 you -1 do -1 go -1 out -1 with -1 ,1.0
no -1 i -1 believe -1 heinous -1 bitch -1 is -1 the -1 term -1 ,1.0
i -1 want -1 you -1 to -1 go -1 out -1 with -1 ,1.0
the -1 calculations -1 of -1 toscanelli -1 marin -1 de -1 tyr -1 ,1.0
you -1 go -1 any -1 lighter -1 youre -1 gonna -1 look -1 ,1.0
who -1 the -1 hell -1 would -1 ,1.0
but -1 she -1 doesnt -1 seem -1 to -1 be -1 goin -1 ,1.0
her -1 say -1 is -1 that -1 shed -1 dip -1 before -1 ,1.0
what -1 is -1 it -1 with -1 this -1 chick -1 ,1.0
not -1 willing -1 to -1 have -1 on -1 my -1 conscience -1 ,1.0
not -1 willing -1 to -1 have -1 on -1 my -1 conscience -1 the -1 loss -1 of -1 ,1.0
cameron -1 im -1 a -1 little -1 busy -1 dont -1 ,1.0
not -1 willing -1 to -1 have -1 on -1 my -1 conscience -1 the -1 loss -1 of -1 men -1 who -1 would -1 have -1 relied -1 upon -1 ,1.0
i -1 think -1 you -1 suck -1 ,1.0
the -1 loss -1 of -1 men -1 who -1 ,1.0
cameron -1 im -1 a -1 little -1 busy -1 dont -1 make -1 me -1 do -1 it -1 man -1 ,1.0
kat -1 people -1 perceive -1 you -1 as -1 somewhat -1 i -1 still -1 maintain -1 that -1 he -1 kicked -1 himself -1 in -1 the -1 ,1.0
kat -1 people -1 perceive -1 you -1 as -1 somewhat -1 i -1 still -1 maintain -1 that -1 he -1 kicked -1 himself -1 in -1 the -1 balls -1 ,1.0
used -1 to -1 know -1 how -1 ,1.0
i -1 could -1 make -1 my -1 own -1 decisions -1 you -1 wouldve -1 let -1 me -1 go -1 out -1 with -1 him -1 instead -1 of -1 helping -1 ,1.0
but -1 she -1 doesnt -1 want -1 to -1 ,1.0
is -1 not -1 afraid -1 of -1 ,1.0
william -1 didnt -1 even -1 go -1 to -1 high -1 school -1 ,1.0
i -1 told -1 you -1 why -1 re -1 ,1.0
i -1 told -1 you -1 why -1 re -1 you -1 doing -1 this -1 ,1.0
gonad -1 retrieval -1 operation -1 went -1 quite -1 well -1 in -1 case -1 youre -1 interested -1 ,1.0
locked -1 away -1 in -1 the -1 dark -1 so -1 i -1 cant -1 experience -1 anything -1 for -1 myself -1 i -1 guess -1 i -1 thought -1 i -1 was -1 protecting -1 you -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 thing -1 is -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 thing -1 is -1 cameron -1 im -1 ,1.0
seems -1 like -1 she -1 could -1 get -1 a -1 date -1 easy -1 enough -1 the -1 thing -1 is -1 cameron -1 im -1 at -1 the -1 mercy -1 ,1.0
i -1 guess -1 since -1 im -1 not -1 allowed -1 to -1 go -1 out -1 i -1 should -1 obsess -1 over -1 a -1 ,1.0
weve -1 lost -1 sight -1 from -1 land -1 ,1.0
go -1 listen -1 i -1 want -1 ,1.0
marco -1 polo -1 the -1 kingdom -1 of -1 china -1 is -1 one -1 of -1 the -1 ,1.0
is -1 id -1 give -1 up -1 my -1 private -1 line -1 to -1 go -1 ,1.0
you -1 dont -1 i -1 will -1 ,1.0
up -1 my -1 private -1 line -1 to -1 go -1 out -1 ,1.0
a -1 little -1 too -1 preteen -1 bellybutton -1 ring -1 for -1 you -1 ,1.0
know -1 you -1 hate -1 having -1 to -1 sit -1 home -1 because -1 im -1 ,1.0
know -1 you -1 hate -1 having -1 to -1 sit -1 home -1 because -1 im -1 not -1 susie -1 high -1 ,1.0
i -1 think -1 might -1 be -1 how -1 is -1 our -1 little -1 find -1 the -1 wench -1 a -1 ,1.0
tells -1 me -1 you -1 are -1 a -1 man -1 of -1 honor -1 and -1 sincerity -1 and -1 sanchez -1 that -1 you -1 are -1 not -1 a -1 ,1.0
her -1 french -1 get -1 to -1 know -1 her -1 dazzle -1 her -1 with -1 charm -1 and -1 she -1 falls -1 in -1 love -1 with -1 me -1 ,1.0
think -1 i -1 can -1 be -1 laid -1 back -1 like -1 everyone -1 ,1.0
think -1 i -1 can -1 be -1 laid -1 back -1 like -1 everyone -1 else -1 ,1.0
look -1 the -1 other -1 way -1 ,1.0
supposed -1 to -1 want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 ,1.0
supposed -1 to -1 want -1 to -1 go -1 out -1 with -1 are -1 the -1 ones -1 we -1 actually -1 want -1 to -1 go -1 out -1 with -1 ,1.0
just -1 wants -1 me -1 to -1 be -1 someone -1 ,1.0
it -1 is -1 no -1 more -1 than -1 a -1 week -1 at -1 sea -1 ,1.0
if -1 you -1 really -1 thought -1 ,1.0
were -1 old -1 friend -1 i -1 hear -1 ,1.0
me -1 up -1 to -1 my -1 elbows -1 in -1 placenta -1 all -1 ,1.0
ive -1 gotta -1 have -1 a -1 few -1 clients -1 when -1 i -1 get -1 to -1 wall -1 street -1 ,1.0
